Time(UTC),Lev RAD (m)
2020-01-06 15:00:00,6.435
2020-01-06 16:00:00,6.391
2020-01-06 17:00:00,6.370461538461539
2020-01-06 18:00:00,6.4154285714285715
2020-01-06 19:00:00,6.420714285714285
2020-01-06 20:00:00,6.538199999999999
2020-01-06 21:00:00,6.634583333333334
2020-01-06 22:00:00,6.644000000000001
2020-01-06 23:00:00,6.607125
2020-01-07 00:00:00,6.5886
2020-01-07 01:00:00,6.513375000000001
2020-01-07 02:00:00,6.435666666666666
2020-01-07 03:00:00,6.451312500000001
2020-01-07 04:00:00,6.462647058823528
2020-01-07 05:00:00,6.465999999999999
2020-01-07 06:00:00,6.637928571428572
2020-01-07 07:00:00,6.795000000000001
2020-01-07 08:00:00,6.982875
2020-01-07 09:00:00,7.125846153846154
2020-01-07 10:00:00,7.248083333333333
2020-01-07 11:00:00,7.226454545454545
2020-01-07 12:00:00,7.111666666666666
2020-01-07 13:00:00,7.005333333333333
2020-01-07 14:00:00,6.7837499999999995
2020-01-07 15:00:00,6.561666666666667
2020-01-07 16:00:00,6.398272727272727
2020-01-07 17:00:00,6.305428571428572
2020-01-07 18:00:00,6.2726999999999995
2020-01-07 19:00:00,6.2936
2020-01-07 20:00:00,6.384250000000001
2020-01-07 21:00:00,6.556
2020-01-07 22:00:00,6.639555555555557
2020-01-07 23:00:00,6.721733333333334
2020-01-08 00:00:00,6.7679230769230765
2020-01-08 01:00:00,6.655555555555556
2020-01-08 02:00:00,6.548263157894738
2020-01-08 03:00:00,6.4714
2020-01-08 04:00:00,6.445687500000001
2020-01-08 05:00:00,6.449833333333332
2020-01-08 06:00:00,6.4624
2020-01-08 07:00:00,6.650947368421053
2020-01-08 08:00:00,6.8045
2020-01-08 09:00:00,7.013571428571429
2020-01-08 10:00:00,7.232187500000001
2020-01-08 11:00:00,7.3295555555555545
2020-01-08 12:00:00,7.286636363636364
2020-01-08 13:00:00,7.1408125
2020-01-08 14:00:00,6.948545454545454
2020-01-08 15:00:00,6.693666666666666
2020-01-08 16:00:00,6.431333333333335
2020-01-08 17:00:00,6.219555555555556
2020-01-08 18:00:00,6.101642857142858
2020-01-08 19:00:00,6.135166666666667
2020-01-08 20:00:00,6.202071428571429
2020-01-08 21:00:00,6.380333333333333
2020-01-08 22:00:00,6.535333333333334
2020-01-08 23:00:00,6.708416666666666
2020-01-09 00:00:00,6.814727272727271
2020-01-09 01:00:00,6.764615384615384
2020-01-09 02:00:00,6.668000000000001
2020-01-09 03:00:00,6.553181818181819
2020-01-09 04:00:00,6.463
2020-01-09 05:00:00,6.3777333333333335
2020-01-09 06:00:00,6.383874999999999
2020-01-09 07:00:00,6.506916666666666
2020-01-09 08:00:00,6.6354999999999995
2020-01-09 09:00:00,6.841
2020-01-09 10:00:00,7.131600000000001
2020-01-09 11:00:00,7.334176470588236
2020-01-09 12:00:00,7.372166666666666
2020-01-09 13:00:00,7.353142857142857
2020-01-09 14:00:00,7.151625000000001
2020-01-09 15:00:00,6.82
2020-01-09 16:00:00,6.534000000000001
2020-01-09 17:00:00,6.264666666666668
2020-01-09 18:00:00,6.069000000000001
2020-01-09 19:00:00,5.945875
2020-01-09 20:00:00,6.3705
2020-01-09 21:00:00,6.177
2020-01-09 22:00:00,6.396249999999999
2020-01-09 23:00:00,6.613166666666666
2020-01-10 00:00:00,6.804250000000001
2020-01-10 01:00:00,6.8322142857142865
2020-01-10 02:00:00,6.855666666666666
2020-01-10 03:00:00,6.660352941176471
2020-01-10 04:00:00,6.515666666666665
2020-01-10 05:00:00,6.344526315789473
2020-01-10 06:00:00,6.303
2020-01-10 07:00:00,6.381285714285714
2020-01-10 08:00:00,6.5053333333333345
2020-01-10 09:00:00,6.739846153846154
2020-01-10 10:00:00,7.0768
2020-01-10 11:00:00,7.351562500000002
2020-01-10 12:00:00,7.491545454545454
2020-01-10 13:00:00,7.550894736842106
2020-01-10 14:00:00,7.413266666666667
2020-01-10 15:00:00,7.115636363636363
2020-01-10 16:00:00,6.836333333333333
2020-01-10 17:00:00,6.5035
2020-01-10 18:00:00,6.109374999999999
2020-01-10 19:00:00,5.983
2020-01-10 20:00:00,5.915615384615384
2020-01-10 21:00:00,6.0121875
2020-01-10 22:00:00,6.260333333333333
2020-01-10 23:00:00,6.489375000000001
2020-01-11 00:00:00,6.800416666666667
2020-01-11 01:00:00,6.891111111111112
2020-01-11 02:00:00,6.9222222222222225
2020-01-11 03:00:00,6.828555555555555
2020-01-11 04:00:00,6.689500000000001
2020-01-11 05:00:00,6.461461538461538
2020-01-11 06:00:00,6.326454545454545
2020-01-11 07:00:00,6.260749999999999
2020-01-11 08:00:00,6.330733333333334
2020-01-11 09:00:00,6.521333333333334
2020-01-11 10:00:00,6.836
2020-01-11 11:00:00,7.137333333333333
2020-01-11 12:00:00,7.4545
2020-01-11 13:00:00,7.567562499999998
2020-01-11 14:00:00,7.534076923076923
2020-01-11 15:00:00,7.378333333333334
2020-01-11 16:00:00,7.0729
2020-01-11 17:00:00,6.71775
2020-01-11 18:00:00,6.322666666666667
2020-01-11 19:00:00,6.031666666666666
2020-01-11 20:00:00,5.872375000000001
2020-01-11 21:00:00,5.9275
2020-01-11 22:00:00,6.033733333333333
2020-01-11 23:00:00,6.3495384615384625
2020-01-12 00:00:00,6.666777777777778
2020-01-12 01:00:00,6.8844
2020-01-12 02:00:00,6.994555555555555
2020-01-12 03:00:00,7.013749999999999
2020-01-12 04:00:00,6.8735333333333335
2020-01-12 05:00:00,6.615833333333334
2020-01-12 06:00:00,6.423466666666668
2020-01-12 07:00:00,6.281266666666666
2020-01-12 08:00:00,6.239000000000001
2020-01-12 09:00:00,6.378153846153846
2020-01-12 10:00:00,6.627647058823528
2020-01-12 11:00:00,6.971555555555555
2020-01-12 12:00:00,7.323083333333334
2020-01-12 13:00:00,7.591357142857142
2020-01-12 14:00:00,7.697083333333333
2020-01-12 15:00:00,7.5906666666666665
2020-01-12 16:00:00,7.388111111111112
2020-01-12 17:00:00,7.007454545454545
2020-01-12 18:00:00,6.6089090909090915
2020-01-12 19:00:00,6.232846153846154
2020-01-12 20:00:00,5.9755882352941185
2020-01-12 21:00:00,5.853555555555555
2020-01-12 22:00:00,5.916333333333333
2020-01-12 23:00:00,6.1721176470588235
2020-01-13 00:00:00,6.5006
2020-01-13 01:00:00,6.812846153846153
2020-01-13 02:00:00,7.016749999999999
2020-01-13 03:00:00,7.0891875
2020-01-13 04:00:00,7.0305
2020-01-13 05:00:00,6.826866666666668
2020-01-13 06:00:00,6.581333333333333
2020-01-13 07:00:00,6.3299
2020-01-13 08:00:00,6.217200000000001
2020-01-13 09:00:00,6.226636363636363
2020-01-13 10:00:00,6.430866666666666
2020-01-13 11:00:00,6.726
2020-01-13 12:00:00,7.1012499999999985
2020-01-13 13:00:00,7.4326428571428576
2020-01-13 14:00:00,7.6470625
2020-01-13 15:00:00,7.673384615384616
2020-01-13 16:00:00,7.555428571428572
2020-01-13 17:00:00,7.262
2020-01-13 18:00:00,6.807
2020-01-13 19:00:00,6.404499999999999
2020-01-13 20:00:00,6.041083333333333
2020-01-13 21:00:00,5.843153846153846
2020-01-13 22:00:00,5.8845
2020-01-13 23:00:00,6.0220714285714285
2020-01-14 00:00:00,6.280625000000001
2020-01-14 01:00:00,6.628780923712992
2020-01-14 02:00:00,6.944894736842105
2020-01-14 03:00:00,7.157769230769232
2020-01-14 04:00:00,7.186352941176472
2020-01-14 05:00:00,7.043999999999999
2020-01-14 06:00:00,6.814916666666668
2020-01-14 07:00:00,6.525722222222224
2020-01-14 08:00:00,6.292923076923076
2020-01-14 09:00:00,6.205923076923076
2020-01-14 10:00:00,6.269615384615384
2020-01-14 11:00:00,6.446999999999999
2020-01-14 12:00:00,6.764
2020-01-14 13:00:00,7.148
2020-01-14 14:00:00,7.4876000000000005
2020-01-14 15:00:00,7.6372857142857145
2020-01-14 16:00:00,7.605857142857142
2020-01-14 17:00:00,7.425222222222222
2020-01-14 18:00:00,7.087615384615385
2020-01-14 19:00:00,6.758125
2020-01-14 20:00:00,6.367749999999999
2020-01-14 21:00:00,6.27025
2020-01-14 22:00:00,5.917761904761906
2020-01-14 23:00:00,5.977600000000001
2020-01-15 00:00:00,6.23
2020-01-15 01:00:00,6.47
2020-01-15 02:00:00,6.786855605929903
2020-01-15 03:00:00,7.099615384615385
2020-01-15 04:00:00,7.238874999999999
2020-01-15 05:00:00,7.228461538461539
2020-01-15 06:00:00,7.035692307692307
2020-01-15 07:00:00,6.756642857142857
2020-01-15 08:00:00,6.476722222222222
2020-01-15 09:00:00,6.338562499999999
2020-01-15 10:00:00,6.259600000000001
2020-01-15 11:00:00,6.379076923076922
2020-01-15 12:00:00,6.631222222222223
2020-01-15 13:00:00,6.832153846153845
2020-01-15 14:00:00,7.120900000000001
2020-01-15 15:00:00,7.375785714285715
2020-01-15 16:00:00,7.469
2020-01-15 17:00:00,7.371583333333334
2020-01-15 18:00:00,7.198153846153847
2020-01-15 19:00:00,6.90875
2020-01-15 20:00:00,6.559666666666666
2020-01-15 21:00:00,6.208166666666667
2020-01-15 22:00:00,6.011272727272726
2020-01-15 23:00:00,5.918090909090908
2020-01-16 00:00:00,6.078545454545455
2020-01-16 01:00:00,6.287133333333333
2020-01-16 02:00:00,6.598470588235294
2020-01-16 03:00:00,6.918588235294119
2020-01-16 04:00:00,7.149799999999999
2020-01-16 05:00:00,7.254823529411765
2020-01-16 06:00:00,7.153538461538461
2020-01-16 07:00:00,6.972933333333333
2020-01-16 08:00:00,6.716083333333333
2020-01-16 09:00:00,6.435562499999999
2020-01-16 10:00:00,6.2581428571428575
2020-01-16 11:00:00,6.282333333333334
2020-01-16 12:00:00,6.342375
2020-01-16 13:00:00,6.5316363636363635
2020-01-16 14:00:00,6.797999999999999
2020-01-16 15:00:00,7.02325
2020-01-16 16:00:00,7.226333333333334
2020-01-16 17:00:00,7.276454545454547
2020-01-16 18:00:00,7.152857142857144
2020-01-16 19:00:00,6.957437499999999
2020-01-16 20:00:00,6.7375454545454545
2020-01-16 21:00:00,6.395250000000001
2020-01-16 22:00:00,6.188312499999999
2020-01-16 23:00:00,6.054222222222222
2020-01-17 00:00:00,6.0605
2020-01-17 01:00:00,6.173
2020-01-17 02:00:00,6.420999999999999
2020-01-17 03:00:00,6.728764705882354
2020-01-17 04:00:00,7.048555555555556
2020-01-17 05:00:00,7.232105263157896
2020-01-17 06:00:00,7.276533333333332
2020-01-17 07:00:00,7.176500000000001
2020-01-17 08:00:00,6.973500000000001
2020-01-17 09:00:00,6.71425
2020-01-17 10:00:00,6.505307692307692
2020-01-17 11:00:00,6.3629999999999995
2020-01-17 12:00:00,6.328900000000001
2020-01-17 13:00:00,6.384866666666668
2020-01-17 14:00:00,6.583230769230768
2020-01-17 15:00:00,6.7459999999999996
2020-01-17 16:00:00,6.960083333333333
2020-01-17 17:00:00,7.09425
2020-01-17 18:00:00,7.108769230769231
2020-01-17 19:00:00,7.03425
2020-01-17 20:00:00,6.81611111111111
2020-01-17 21:00:00,6.591333333333332
2020-01-17 22:00:00,6.380923076923076
2020-01-17 23:00:00,6.2004166666666665
2020-01-18 00:00:00,6.133500000000001
2020-01-18 01:00:00,6.252
2020-01-18 02:00:00,6.292428571428572
2020-01-18 03:00:00,6.549642857142857
2020-01-18 04:00:00,6.836181818181819
2020-01-18 05:00:00,7.061000000000001
2020-01-18 06:00:00,7.240312500000001
2020-01-18 07:00:00,7.220636363636363
2020-01-18 08:00:00,7.141066666666666
2020-01-18 09:00:00,6.95805882352941
2020-01-18 10:00:00,6.717285714285714
2020-01-18 11:00:00,6.4985
2020-01-18 12:00:00,6.4154285714285715
2020-01-18 13:00:00,6.332714285714286
2020-01-18 14:00:00,6.414999999999999
2020-01-18 15:00:00,6.457125
2020-01-18 16:00:00,6.628692307692306
2020-01-18 17:00:00,6.737611111111111
2020-01-18 18:00:00,6.856444444444445
2020-01-18 19:00:00,6.889846153846154
2020-01-18 20:00:00,6.8304
2020-01-18 21:00:00,6.664705882352941
2020-01-18 22:00:00,6.518266666666666
2020-01-18 23:00:00,6.343777777777778
2020-01-19 00:00:00,6.217642857142857
2020-01-19 01:00:00,6.164199999999999
2020-01-19 02:00:00,6.206583333333334
2020-01-19 03:00:00,6.3687499999999995
2020-01-19 04:00:00,6.549933333333334
2020-01-19 05:00:00,6.836866666666668
2020-01-19 06:00:00,7.056190476190478
2020-01-19 07:00:00,7.156352941176471
2020-01-19 08:00:00,7.163733333333334
2020-01-19 09:00:00,7.07625
2020-01-19 10:00:00,6.936875000000001
2020-01-19 11:00:00,6.756214285714286
2020-01-19 12:00:00,6.581333333333332
2020-01-19 13:00:00,6.396357142857143
2020-01-19 14:00:00,6.351555555555556
2020-01-19 15:00:00,6.310428571428572
2020-01-19 16:00:00,6.354615384615385
2020-01-19 17:00:00,6.487846153846153
2020-01-19 18:00:00,6.582583333333333
2020-01-19 19:00:00,6.659894736842105
2020-01-19 20:00:00,6.697916666666668
2020-01-19 21:00:00,6.6982727272727285
2020-01-19 22:00:00,6.605647058823529
2020-01-19 23:00:00,6.483916666666668
2020-01-20 00:00:00,6.407
2020-01-20 01:00:00,6.3125
2020-01-20 02:00:00,6.252000000000002
2020-01-20 03:00:00,6.312947368421054
2020-01-20 04:00:00,6.4975000000000005
2020-01-20 05:00:00,6.676999999999999
